SITE_ID,VISIT_NO,DENSITY_DIFF,TEMP_DIFF,AVG_TEMP,STRAT_FLAG,stratified
NLA17_NE-10001,2,0.07674358225460765,-0.3000000000000007,25.044828573610264,FALSE,mixed
NLA17_AR-10016,1,0.15320002751627726,-0.5999999999999979,25.070207253886014,FALSE,mixed
NLA17_KS-HP002,1,2.375567302141576,-10.84825608594304,26.490821820795876,TRUE,stratified
NLA17_MA-HP001,1,1.7699088474707878,-9.759361450532124,21.936730499977415,TRUE,stratified
NLA17_TX-10015,1,0,0,29.1,FALSE,mixed
NLA17_OK-10035,1,1.9904387801957455,-8.333319381639448,27.360802259038874,TRUE,stratified
NLA17_SD-10003,1,0.15132168605043717,-0.6999999999999957,21.107630057803465,FALSE,mixed
NLA17_UT-10005,1,0.08296087075552805,-0.3949999999999996,20.52259291725105,FALSE,mixed
NLA17_ND-10002,1,0,0,18.5,FALSE,mixed
NLA17_KS-HP003,1,0.034684467810279784,-0.14000000000000057,24.165649555930504,FALSE,mixed
NLA17_NC-10004,1,1.7126299129470226,-9.3328163553049,22.393118100484703,TRUE,stratified
NLA17_NC-10004,2,2.103857888520224,-10.584696929381089,24.4466047546117,TRUE,stratified
NLA17_SC-10003,1,0.22871835665739582,-0.9907317073170709,22.88145956607495,TRUE,stratified
NLA17_SC-10003,2,0.8218266414886557,-3.400000000000002,25.103108808290155,TRUE,stratified
NLA17_NM-10037,1,1.2338624907746407,-9.836439909297054,17.313401144615977,TRUE,stratified
NLA17_OK-10033,1,2.285578766638423,-9.44312677520298,27.152732812966413,TRUE,stratified
NLA17_FL-10029,1,0,0,28.999999999999996,FALSE,mixed
NLA17_NH-10917,1,0.1841966828517343,-0.9379746835443044,19.52103142626914,TRUE,stratified
NLA17_OR-10013,1,0.15651049391340166,-0.7999999999999972,19.225737618545836,FALSE,mixed
NLA17_NJ-10002,1,0.17398455884369923,-0.6250000000000036,27.579957553784666,FALSE,mixed
NLA17_ME-10006,1,0.09560762829255509,-1.4990522371434967,8.964226169075452,TRUE,mixed
NLA17_TX-10087,1,0.030609112589331744,-0.09957264957264655,30.699578264639243,FALSE,mixed
NLA17_ND-10021,1,0.551558926584903,-2.6769600211417988,21.310394194954306,TRUE,stratified
NLA17_IA-10007,1,0.6350658520935895,-2.519762598917115,25.816517790308904,TRUE,stratified
NLA17_CA-10008,1,1.3471291590808505,-7.194032220854783,20.03705365187641,TRUE,stratified
NLA17_CA-10012,1,0.531714683855057,-2.846862342815431,17.93096101851327,TRUE,stratified
NLA17_ND-10019,1,1.0364176536395462,-4.893747304404997,22.51747719163543,TRUE,stratified
